movieId,title,genres,year,title_clean,rating_count,rating_mean,imdbId,tmdbId,overview,poster_url,tmdb_genres
2763,"Thomas Crown Affair, The (1999)",Action|Mystery,1999.0,"Thomas Crown Affair, The",48,3.646,155267,913,"Bored billionaire executive Thomas Crown entertains himself by stealing a Monet from a reputed museum with an elaborate diversion. When Catherine Banning, the insurance company's investigator, takes an interest in Crown, he may have met his match, and a complicated back-and-forth game with seductive undertones begins between them.",https://image.tmdb.org/t/p/w500/5yqs1MVlqdIg1DY5adC5jFx3d7j.jpg,Drama|Crime|Romance
1729,Jackie Brown (1997),Crime|Drama|Thriller,1997.0,Jackie Brown,48,3.698,119396,184,"Jackie Brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss. When the cops try to use Jackie to get to her boss, she hatches a plan — with help from a bail bondsman — to keep the money for herself.",https://image.tmdb.org/t/p/w500/rOUx7qg4KmEh1juEDwqzbDSL1Nr.jpg,Crime|Drama|Thriller
1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,1998.0,Dark City,48,3.823,118929,2666,"A man struggles with memories of his past, including a wife he cannot remember, in a nightmarish world with no sun and run by beings with telekinetic powers who seek the souls of humans.",https://image.tmdb.org/t/p/w500/tNPEGju4DpTdbhBphNmZoEi9Bd3.jpg,Mystery|Science Fiction
186,Nine Months (1995),Comedy|Romance,1995.0,Nine Months,48,2.823,113986,11472,"When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse.",https://image.tmdb.org/t/p/w500/y3VwPenHpiuIGb0fhgyt7PXZKLB.jpg,Romance|Comedy
2694,Big Daddy (1999),Comedy,1999.0,Big Daddy,48,3.198,142342,9032,"A lazy law school grad adopts a kid to impress his girlfriend, but everything doesn't go as planned and he becomes the unlikely foster father.",https://image.tmdb.org/t/p/w500/cqFnFg6YS8urJT6YC95IDkn0VHz.jpg,Comedy|Drama
3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,1997.0,Princess Mononoke (Mononoke-hime),48,3.958,119698,128,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",https://image.tmdb.org/t/p/w500/cMYCDADoLKLbB83g4WnJegaZimC.jpg,Adventure|Fantasy|Animation
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,1995.0,Wallace & Gromit: A Close Shave,48,3.896,112691,532,"Wallace's whirlwind romance with the proprietor of the local wool shop puts his head in a spin, and Gromit is framed for sheep-rustling in a fiendish criminal plot.",https://image.tmdb.org/t/p/w500/qdIR27trLyrlJ5nmkbcG3Bomah6.jpg,Family|Animation|Comedy
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,1996.0,"Hunchback of Notre Dame, The",47,3.33,116583,10545,"Isolated bell-ringer Quasimodo wishes to leave Notre Dame tower against the wishes of Judge Claude Frollo, his stern guardian and Paris' strait-laced Minister of Justice. His first venture to the outside world finds him Esmeralda, a kind-hearted and fearless Romani woman who openly stands up to Frollo's tyranny.",https://image.tmdb.org/t/p/w500/7k0fr2xLCTChjN8MnGNThTP9uEB.jpg,Drama|Animation|Family
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,2010.0,Harry Potter and the Deathly Hallows: Part 1,47,3.989,926084,12444,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",https://image.tmdb.org/t/p/w500/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg,Adventure|Fantasy
1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,1992.0,Alien³ (a.k.a. Alien 3),47,3.149,103644,8077,"After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can.",https://image.tmdb.org/t/p/w500/xh5wI0UoW7DfS1IyLy3d2CgrCEP.jpg,Science Fiction|Action|Horror
4014,Chocolat (2000),Drama|Romance,2000.0,Chocolat,47,3.521,241303,392,"A mother and daughter move to a small French town where they open a chocolate shop. The town, religious and morally strict, is against them, as they represent free-thinking and indulgence. When a group of gypsies arrive by riverboat, the Mayor's prejudices lead to a crisis.",https://image.tmdb.org/t/p/w500/7sUfspdrvxLMgGkrOq46lPh0Scj.jpg,Comedy|Drama|Romance
1358,Sling Blade (1996),Drama,1996.0,Sling Blade,47,3.84,117666,12498,"Karl Childers, a mentally disabled man, has been in the custody of the state mental hospital since the age of 12 for killing his mother and her lover. Although thoroughly institutionalized, he is deemed fit to be released into the outside world.",https://image.tmdb.org/t/p/w500/ivBIBd1LNaozcmytZUyE1yIXZms.jpg,Drama
1367,101 Dalmatians (1996),Adventure|Children|Comedy,1996.0,101 Dalmatians,47,3.074,115433,11674,"An evil, high-fashion designer plots to steal Dalmatian puppies in order to make an extravagant fur coat, but instead creates an extravagant mess.",https://image.tmdb.org/t/p/w500/8o2ADoAyG796UwTjwBFjPyBz0yG.jpg,Family|Comedy
7293,50 First Dates (2004),Comedy|Romance,2004.0,50 First Dates,47,3.553,343660,1824,"Henry is a player skilled at seducing women. But when this veterinarian meets Lucy, a girl with a quirky problem when it comes to total recall, he realizes it's possible to fall in love all over again…and again, and again. That's because the delightful Lucy has no short-term memory, so Henry must woo her day after day until he finally sweeps her off her feet.",https://image.tmdb.org/t/p/w500/lzUI2Cg7OMfcUNv3f7MywYNBjs6.jpg,Comedy|Romance
8529,"Terminal, The (2004)",Comedy|Drama|Romance,2004.0,"Terminal, The",47,3.319,362227,594,"An Eastern European tourist unexpectedly finds himself stranded in JFK airport, and must take up temporary residence there.",https://image.tmdb.org/t/p/w500/cPB3ZMM4UdsSAhNdS4c7ps5nypY.jpg,Comedy|Drama
2539,Analyze This (1999),Comedy,1999.0,Analyze This,47,3.096,122933,9535,"Countless wiseguy films are spoofed in this film that centers on the neuroses and angst of a powerful Mafia racketeer who suffers from panic attacks. When Paul Vitti needs help dealing with his role in the ""family,"" unlucky shrink Dr. Ben Sobel is given just days to resolve Vitti's emotional crisis and turn him into a happy, well-adjusted gangster.",https://image.tmdb.org/t/p/w500/eqa4TEgkx63WRhqyD8eTwmL7bUi.jpg,Comedy|Crime
899,Singin' in the Rain (1952),Comedy|Musical|Romance,1952.0,Singin' in the Rain,47,4.074,45152,872,"In 1927 Hollywood, a silent film star falls for a chorus girl just as he and his paranoid screen partner struggle to make the difficult transition to talking pictures.",https://image.tmdb.org/t/p/w500/w03EiJVHP8Un77boQeE7hg9DVdU.jpg,Comedy|Romance
2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,1989.0,Ghostbusters II,47,3.0,97428,2978,The discovery of a massive river of ectoplasm and a resurgence of spectral activity allows the staff of Ghostbusters to revive the business.,https://image.tmdb.org/t/p/w500/yObYPMA58DnTMvJooFW7GG6jWAt.jpg,Comedy|Fantasy
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,2010.0,Iron Man 2,47,3.511,1228705,10138,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",https://image.tmdb.org/t/p/w500/6WBeq4fCfn7AN0o21W9qNcRF2l9.jpg,Adventure|Action|Science Fiction
1092,Basic Instinct (1992),Crime|Mystery|Thriller,1992.0,Basic Instinct,47,3.191,103772,402,"Catherine, a novelist with an insatiable sexual appetite, becomes a prime suspect when her boyfriend is brutally murdered -- a crime she had described in her latest story.",https://image.tmdb.org/t/p/w500/76Ts0yoHk8kVQj9MMnoMixhRWoh.jpg,Thriller|Mystery
1994,Poltergeist (1982),Horror|Thriller,1982.0,Poltergeist,47,3.426,84516,609,"The Freelings' suburban home becomes the center of paranormal activity that opens a portal to the 'other side'. With help, they must cross over to get their daughter back.",https://image.tmdb.org/t/p/w500/m5AKo8iZAYulI87Uzxkn87vRY07.jpg,Horror
5679,"Ring, The (2002)",Horror|Mystery|Thriller,2002.0,"Ring, The",47,3.202,298130,565,Rachel Keller is a journalist investigating a videotape that may have killed four teenagers. There is an urban legend about this tape: the viewer will die seven days after watching it. Rachel tracks down the video... and watches it. Now she has just seven days to unravel the mystery of the Ring so she can save herself and her son.,https://image.tmdb.org/t/p/w500/AeRpUynJKDpJveklBJipOYrVxCS.jpg,Horror|Mystery
122882,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller,2015.0,Mad Max: Fury Road,47,3.819,1392190,76341,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order.",https://image.tmdb.org/t/p/w500/hA2ple9q4qnwxp3hKVNhroipsir.jpg,Action|Adventure|Science Fiction
1921,Pi (1998),Drama|Sci-Fi|Thriller,1998.0,Pi,47,3.851,138704,473,"A mathematical genius discovers a link between numbers and reality, and thus believes he can predict the future.",https://image.tmdb.org/t/p/w500/fJA22FjlAW8rzrOw9Mwanl6oTc9.jpg,Mystery|Drama|Thriller
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,1989.0,Lethal Weapon 2,47,3.181,97733,942,Riggs and Murtaugh are on the trail of South African diplomats using their immunity to engage in criminal activities.,https://image.tmdb.org/t/p/w500/ZsUGxTnZ4TzTrHSAfUPJcliL1K.jpg,Action|Adventure|Comedy|Crime|Thriller
54272,"Simpsons Movie, The (2007)",Animation|Comedy,2007.0,"Simpsons Movie, The",46,3.62,462538,35,"After Homer accidentally pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives.",https://image.tmdb.org/t/p/w500/s3b8TZWwmkYc2KoJ5zk77qB6PzY.jpg,Animation|Comedy|Family
64614,Gran Torino (2008),Crime|Drama,2008.0,Gran Torino,46,3.946,1205489,13223,"Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.",https://image.tmdb.org/t/p/w500/zUybYvxWdAJy5hhYovsXtHSWI1l.jpg,Drama
47099,"Pursuit of Happyness, The (2006)",Drama,2006.0,"Pursuit of Happyness, The",46,3.793,454921,1402,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,https://image.tmdb.org/t/p/w500/lBYOKAMcxIvuk9s9hMuecB9dPBV.jpg,Drama
5060,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War,1970.0,M*A*S*H (a.k.a. MASH),46,3.935,66026,651,The staff of a Korean War field hospital use humor and hijinks to keep their sanity in the face of the horror of war.,https://image.tmdb.org/t/p/w500/on8Q9LhtHYNhmITjUMpgOUkIG8o.jpg,Comedy|Drama|War
3752,"Me, Myself & Irene (2000)",Adventure|Comedy,2000.0,"Me, Myself & Irene",46,3.087,183505,2123,"Rhode Island State Trooper Charlie Baileygates has a multiple personality disorder. One personality is crazy and aggressive, while the other is more friendly and laid back. Both of these personalities fall in love with the same woman named Irene after Charlie loses his medication.",https://image.tmdb.org/t/p/w500/rvRrcbLbpn7UJGRH1JupgHOeJFq.jpg,Comedy
1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,1992.0,Sneakers,46,3.478,105435,2322,"When shadowy U.S. intelligence agents blackmail a reformed computer hacker and his eccentric team of security experts into stealing a code-breaking 'black box' from a Soviet-funded genius, they uncover a bigger conspiracy. Now, he and his 'sneakers' must save themselves and the world economy by retrieving the box from their blackmailers.",https://image.tmdb.org/t/p/w500/l2pIGwCvpZEpBuMb55YBl6A04Jv.jpg,Comedy|Crime|Drama
1884,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama,1998.0,Fear and Loathing in Las Vegas,46,3.967,120669,1878,"Raoul Duke and his attorney Dr. Gonzo drive a red convertible across the Mojave desert to Las Vegas with a suitcase full of drugs to cover a motorcycle race. As their consumption of drugs increases at an alarming rate, the stoned duo trash their hotel room and fear legal repercussions. Duke begins to drive back to L.A., but after an odd run-in with a cop, he returns to Sin City and continues his wild drug binge.",https://image.tmdb.org/t/p/w500/tisNLcMkxryU2zxhi0PiyDFqhm0.jpg,Adventure|Drama|Comedy
5902,Adaptation (2002),Comedy|Drama|Romance,2002.0,Adaptation,46,3.946,268126,2757,"Charlie Kaufman is a confused L.A. screenwriter overwhelmed by feelings of inadequacy, sexual frustration, self-loathing, and by the screenwriting ambitions of his freeloading twin brother Donald. While struggling to adapt ""The Orchid Thief,"" by Susan Orlean, Kaufman's life spins from pathetic to bizarre. The lives of Kaufman, Orlean's book, become strangely intertwined as each one's search for passion collides with the others'.",https://image.tmdb.org/t/p/w500/ffEmHQAiD0m5dEQ6rlsuA9vlllW.jpg,Comedy|Crime|Drama
5995,"Pianist, The (2002)",Drama|War,2002.0,"Pianist, The",46,4.109,253474,423,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",https://image.tmdb.org/t/p/w500/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg,Drama|War
